,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
3065,RT @Dan_Waters204: Every single business that opposes vaccine mandates loses my business forever. Period. Enough is enough. Im sure Im no,MitchTreehugger,Mitch,,185,198,0,22873,Fri Oct 01 03:59:35 +0000 2021,1443787653925670918,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,Every single business that opposes vaccine mandates loses my business forever. Period. Enough is enough. Im sure Im not alone. #COVID19 #cdnpoli #COVIDIOTS,True,Dan_Waters204,Dan Waters,,445.0,2480.0,0.0,34929.0,Wed Sep 29 23:26:46 +0000 2021,1.4433566073672417e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,14.0,46.0,194.0,1169.0
3066,RT @OMGno2trump: The US military has been requiring various vaccines for decades.  Covid is just one more of many.  You don't pick your uni,kittyclinton2,jackie totally vaxxed harris #MaskUp NO DMs,,4108,4998,13,128533,Fri Oct 01 03:59:35 +0000 2021,1443787654957522944,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"The US military has been requiring various vaccines for decades.  Covid is just one more of many.  You don't pick your uniform, you don't pick where you're sent and you don't get to choose what vaccines you get.",True,OMGno2trump,John Oberlin,"I live in a small house in Charlotte, NC area",113678.0,42029.0,224.0,55241.0,Thu Sep 30 23:56:49 +0000 2021,1.4437265597314007e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,1.0,2.0,23.0,55.0
3067,all these mentally challenged people tweeting #DanNext. the same people who will more than likely end up in hospital with covid and begging for the vaccine only to be told it's too late. #IStandWithDan,oldstyleaussie1,oldstyleaussierules,,4,24,0,10,Fri Oct 01 03:59:35 +0000 2021,1443787655167184908,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3068,"RT @YALiberty: Hidden inside the 2,500-page, $3.5 trillion spending bill is a provision that imposes fines of $70K to $700,000K on employer",MaYi40442936,Forever Trumper,,963,42,1,104283,Fri Oct 01 03:59:36 +0000 2021,1443787656232505344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Hidden inside the 2,500-page, $3.5 trillion spending bill is a provision that imposes fines of $70K to $700,000K on employers who refuse to comply with Biden's vaccine mandate.

This is medical tyranny.",True,YALiberty,Young Americans for Liberty,"Austin, TX",99923.0,34895.0,1011.0,11652.0,Thu Sep 30 14:30:01 +0000 2021,1.443583918217646e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,47.0,62.0,1280.0,3196.0
3069,RT @Seamus01952928: It causes your body to make the  virus' ... Shark-sharp Teeth ONLY... Idea being your Immune System sees &amp; remembers  a,Seamus01952928,Seamus,"Perth, Western Australia",143,128,1,16352,Fri Oct 01 03:59:36 +0000 2021,1443787657302085660,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"It causes your body to make the  virus' ... Shark-sharp Teeth ONLY... Idea being your Immune System sees &amp; remembers  and Prepares for...TEETH...  Now finding TEETH do, alone, bite you inside...
Natural covid shows virus BODY,  AND Teeth. https://t.co/J4fq0yDrZz",True,Seamus01952928,Seamus,"Perth, Western Australia",143.0,128.0,1.0,16352.0,Fri Oct 01 03:41:31 +0000 2021,1.4437831081641615e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,1.0,0.0
3070,"Suck it waiting for Pfizer people. 

AstraZeneca COVID-19 vaccine shows 74% efficacy in large U.S. trial | Reuters https://t.co/L8S6J2ameu",ScepticalAussie,Fully Astrad roadmap out!,Australia July 2014,15011,4208,216,111975,Fri Oct 01 03:59:36 +0000 2021,1443787657411055621,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3071,"We have to protect the vaccinated from the unvaccinated, by forcing the unvaccinated to get the vaccine, that is failing to protect the vaccinated. OK. ",bingfair2,What Fresh Hell Is This?,,2344,4230,2,7704,Fri Oct 01 03:59:36 +0000 2021,1443787658262720512,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3072,"RT @AfghanNewsAlert: Blankets &amp; warm clothes will be distributed to IDPs before Winter

China pledged $1.5 million in unconditional aid &amp; o",SaveAslave,SaveAslave,USA,4776,5225,385,306,Fri Oct 01 03:59:36 +0000 2021,1443787658933768195,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Blankets &amp; warm clothes will be distributed to IDPs before Winter

China pledged $1.5 million in unconditional aid &amp; one million COVID vaccine doses 

Chinese ambassador Wang Yu: China will supply the pledged humanitarian aid before Winter arrives

https://t.co/btsHjX798c",True,AfghanNewsAlert,Afghanistan News Alerts,,25.0,5.0,2.0,46.0,Fri Oct 01 03:21:10 +0000 2021,1.4437779837523804e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,0.0,1.0,0.0
3073,"RT @Nothing73144852: @FnkyColdModerna Thats what I dont understand. If both can spread it, then whats the point of the vaccine, the mand",ANTHIDRAKE,ANTHI DRAKE ,Australia,139,1522,0,45433,Fri Oct 01 03:59:37 +0000 2021,1443787660133240853,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"@FnkyColdModerna Thats what I dont understand. If both can spread it, then whats the point of the vaccine, the mandates, and firing people who can spread it the same? 

And why are we failing to recognize natural immunity?",True,Nothing73144852,Nothing to see here,,80.0,423.0,4.0,27293.0,Thu Sep 30 14:19:41 +0000 2021,1.443581317711491e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,9.0,21.0,165.0
3074,"RT @drdavidsamadi: Israeli Ministry of Health announces that the ""Green Pass"" for vaccinated people expires when 6 months have passed after",edelioavi,Edelio,Republica Dominicana,115,339,0,1031,Fri Oct 01 03:59:37 +0000 2021,1443787661924241409,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Israeli Ministry of Health announces that the ""Green Pass"" for vaccinated people expires when 6 months have passed after the 2nd dose and now also 6 months after the booster vaccination.

Basically, theyre requiring the vaccine every six months to live your normal life.",True,drdavidsamadi,Dr. David Samadi,"Manhattan, New York",358901.0,3889.0,1267.0,14034.0,Wed Sep 22 13:17:34 +0000 2021,1.4406665824478904e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,642.0,562.0,3484.0,6610.0
3075,RT @DrEricDing: NATURAL IMMUNITY versus VACCINESWhich is stronger? Lets compare reinfection breakthroughs vs vaccine breakthroughs: N,OpenMarketingTV,Tony Thijs,Amsterdam,18872,20332,7105,209926,Fri Oct 01 03:59:37 +0000 2021,1443787663346216963,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"NATURAL IMMUNITY versus VACCINESWhich is stronger? Lets compare reinfection breakthroughs vs vaccine breakthroughs: Natural immunity is **MUCH weaker than vaccine** protection. By how much? HUGEVaccine is 9x stronger in May, 2x stronger during #DeltaVariant. #COVID19 https://t.co/g90og2ibUB",True,DrEricDing,Eric Feigl-Ding,Washington DC & Virginia,593299.0,9445.0,6985.0,205295.0,Thu Sep 30 03:03:42 +0000 2021,1.443411199920595e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,702.0,521.0,4778.0,9900.0
3076,"RT @aaronhoyland: To the gentleman at Earls loudly complaining and saying ""If that's how you want to run your business"" when asked to show",thinkoutloud82,Thinkoutloud82,,57,106,0,15457,Fri Oct 01 03:59:37 +0000 2021,1443787663463518262,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"To the gentleman at Earls loudly complaining and saying ""If that's how you want to run your business"" when asked to show his vaccine passport: I imagine keeping miserable, entitled jackwads out is EXACTLY how they want to run their business.",True,aaronhoyland,Aaron Hoyland,"Edmonton, AB",12887.0,778.0,31.0,108742.0,Fri Oct 01 01:16:27 +0000 2021,1.4437465977418179e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,7.0,10.0,279.0
3077,"RT @flekkie82: 175 doctors have been fired today in NY for not taking the vaccine. 

These are the same doctors who worked during the heigh",AKidNamedSpongy,Love and happiness.,Azania ,1021,1013,16,35719,Fri Oct 01 03:59:37 +0000 2021,1443787663782432770,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"175 doctors have been fired today in NY for not taking the vaccine. 

These are the same doctors who worked during the height of the pandemic last year in covid-rich environments without the vaccine.",True,flekkie82,JackieO,south africa,1628.0,1525.0,2.0,97503.0,Thu Sep 30 12:53:56 +0000 2021,1.4435597376693903e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,27.0,51.0,287.0,499.0
3078,RT @TheRightMelissa: BREAKING: There are Whispers in D.C. That Biden is About to Issue a grossly unconstitutional Vaccine Passport Mandate,VirginiaRomeo2,Virginia Romeo,,442,599,1,41525,Fri Oct 01 03:59:38 +0000 2021,1443787664021360659,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,"BREAKING: There are Whispers in D.C. That Biden is About to Issue a grossly unconstitutional Vaccine Passport Mandate for Interstate Travel. WOW!
https://t.co/TZZVxIQsp3",True,TheRightMelissa,Melissa Tate,,473531.0,1929.0,1822.0,46923.0,Fri Oct 01 02:33:50 +0000 2021,1.4437660736738877e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,34.0,114.0,311.0,459.0
3079,RT @barnes_law: The best evidence of the insanity of vaccine mandates: they treat symptomatic vaccinated employees as less likely to spread,666777Forever,666777,United States,472,1105,13,26560,Fri Oct 01 03:59:38 +0000 2021,1443787665233514532,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"The best evidence of the insanity of vaccine mandates: they treat symptomatic vaccinated employees as less likely to spread lethal Covid than the asymptomatic or uninfected unvaccinated. The risk from the latter is less than 1 in a million, at worst.",True,barnes_law,Robert Barnes,Las Vegas,205711.0,4929.0,1234.0,39654.0,Thu Sep 30 18:53:56 +0000 2021,1.4436503348034314e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,16.0,51.0,644.0,2124.0
3080,RT @MrKRudd: YouTube banned Murdochs Sky News because they promoted quack Covid cures. Now you see why. Murdoch affects gullible people on,jbaldwin60,john baldwin,,761,2116,16,114925,Fri Oct 01 03:59:38 +0000 2021,1443787665858465849,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,YouTube banned Murdochs Sky News because they promoted quack Covid cures. Now you see why. Murdoch affects gullible people on vaccine hesitancy. At the same time Murdoch campaigns hypocritically against lockdowns - made necessary by low vaccination rates. https://t.co/nOocR9xtbP,True,MrKRudd,Kevin Rudd,Australia,1560171.0,395854.0,7015.0,858.0,Fri Oct 01 01:35:06 +0000 2021,1.4437512943472763e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,5.0,38.0,144.0,553.0
3081,@beastoftraal I don't have it on my vaccine certificate ,anand_bajaj05,Anand,Pune,100,169,1,26232,Fri Oct 01 03:59:38 +0000 2021,1443787665749331968,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3082,"RT @JesseKellyDC: Democrats want a $700,000 fine for businesses who dont enforce a vaccine mandate.

The GOP response will be No. And th",Silversea63,Rebecca White,,9,132,0,52158,Fri Oct 01 03:59:38 +0000 2021,1443787666127048706,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Democrats want a $700,000 fine for businesses who dont enforce a vaccine mandate.

The GOP response will be No. And this is why we lose.

The appropriate response is every GOP state legislature passing a $2,000,000 fine for every business that enforces a mandate.

#TheNewRight",True,JesseKellyDC,Jesse Kelly,"Houston, TX",301992.0,991.0,2002.0,91974.0,Fri Oct 01 02:52:52 +0000 2021,1.4437708620716483e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,42.0,73.0,797.0,2749.0
3083,RT @davidmweissman: Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is,Big_Johnny_J,John Juliano,"New Jersey, USA",355,599,0,26546,Fri Oct 01 03:59:38 +0000 2021,1443787666907148291,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is unconstitutional.

I'm a vet and I know the vaccine mandate is 100% constitutional. Please make sure EVERY military person sees this.",True,davidmweissman,David Weissman,"Palm Bay, FL",351500.0,12523.0,1220.0,504552.0,Thu Sep 30 23:10:11 +0000 2021,1.443714822219223e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,160.0,570.0,3975.0,12033.0
3084,"RT @Jim_Jordan: President Obama: If you like your doctor, you can keep your doctor. 

President Biden: If you dont want the vaccine, you w",dieselgirl5,dieselgirl,,268,429,2,17138,Fri Oct 01 03:59:38 +0000 2021,1443787666911236123,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"President Obama: If you like your doctor, you can keep your doctor. 

President Biden: If you dont want the vaccine, you wont be required to get it. 

Both lies.",True,Jim_Jordan,Rep. Jim Jordan,"Washington, D.C. ",2154951.0,3795.0,7172.0,3358.0,Thu Sep 30 22:22:54 +0000 2021,1.4437029251261604e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,145.0,822.0,3930.0,14637.0
3085," RT @nathand_12: There is a lot of vaccine misinformation out there, but calling Michael Porter Jr. one of the NBAs biggest stars is where I draw the line. https://t.co/0QadMJIs3S",_Poli80_,Poli, Somewhere progressing ,537,278,5,27,Fri Oct 01 03:59:38 +0000 2021,1443787667272044551,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3086,"@curmudgeon_x @joker903 @BrandiKruse @WDFW The Pope says the vaccine is okay to take. Therefore, there is no religious exemption for people of the Catholic faith. Too easy.",KellyGLawrence,TheseAreSomeWildTimes,"Seattle, WA",18,203,1,462,Fri Oct 01 03:59:38 +0000 2021,1443787667968200720,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3087,"RT @Scott_Wiener: California has the lowest COVID rate in the country.

Vaccines work. Vaccine mandates work. Masks work.

This is what hap",romyilano,romyilano,"Oakland, CA",1779,3045,404,78633,Fri Oct 01 03:59:39 +0000 2021,1443787669650116617,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"California has the lowest COVID rate in the country.

Vaccines work. Vaccine mandates work. Masks work.

This is what happens when a state &amp; its leaders believe in science.",True,Scott_Wiener,Senator Scott Wiener,"San Francisco, California",74270.0,747.0,1182.0,6271.0,Thu Sep 30 21:37:09 +0000 2021,1.4436914114511708e+18,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,9.0,41.0,60.0,450.0
3088,"RT @Bestbzns4u: @ChuckCallesto But these people are all exempt !!!
 Why  do people think this is still about a virus ?  All about a ""vaccin",mystic_gnome,Laughing Gnome,,21,146,2,9303,Fri Oct 01 03:59:39 +0000 2021,1443787670719811586,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"@ChuckCallesto But these people are all exempt !!!
 Why  do people think this is still about a virus ?  All about a ""vaccine"" ?  This is about an experiment in control, and many are losing. Holding on to thier beliefs as are the ""evil unvaxxed"" (all listed below) 
 Good luck to everyone https://t.co/oWdbCCAyFN",True,Bestbzns4u,Russ,Big blue marble,51.0,295.0,2.0,797.0,Fri Oct 01 00:19:23 +0000 2021,1.4437322371036488e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0.0,2.0,5.0,7.0
3089,RT @RickS9115: @FnkyColdModerna Question of the day.  Both Pfizer and Moderna made it clear in their Emergency application that the vaccine,chrpnbrd,  ,"Fort Worth, TX",896,1317,1,33152,Fri Oct 01 03:59:39 +0000 2021,1443787671013400581,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"@FnkyColdModerna Question of the day.  Both Pfizer and Moderna made it clear in their Emergency application that the vaccine makes moderate symptoms mild, but will not slow spread of the virus.  Yet half the country thinks well reach herd immunity if everyone gets vaccinated.  Not happening",True,RickS9115,RickS9115,"Kentucky, USA",45.0,56.0,0.0,845.0,Thu Sep 30 19:31:32 +0000 2021,1.4436597981054484e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,6.0,40.0,169.0
3090,"RT @SkyNewsAust: Every authorised worker across Victoria will need to have at least one dose of a COVID-19 vaccine by October 15 ""if they w",mal_whatmore,Mal Whatmore,,383,206,1,61736,Fri Oct 01 03:59:39 +0000 2021,1443787671868887041,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Every authorised worker across Victoria will need to have at least one dose of a COVID-19 vaccine by October 15 ""if they want to keep working"", Premier Daniel Andrews has announced.

https://t.co/I5N0hRcvhn",True,SkyNewsAust,Sky News Australia,"Sydney, Australia",563477.0,14994.0,4692.0,1626.0,Fri Oct 01 01:59:25 +0000 2021,1.4437574143736832e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,9.0,67.0,15.0,31.0
3091,RT @ClayTravis: Im not sure Florida governor Desantis could have picked a better ad for his enemies to run. The coronabros have lost their,Tmoody32,Ted Moody,"Covington, TN",223,604,3,1448,Fri Oct 01 03:59:40 +0000 2021,1443787672871374850,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Im not sure Florida governor Desantis could have picked a better ad for his enemies to run. The coronabros have lost their minds. (Cases are down 60% in the last two weeks in Florida, btw despite no mask or vaccine mandates). Enjoy: https://t.co/jYUyRMhtT5",True,ClayTravis,Clay Travis,Nashville,800548.0,457.0,3917.0,22163.0,Thu Sep 30 15:38:26 +0000 2021,1.443601135097553e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,55.0,159.0,293.0,2140.0
3092,RT @barnes_law: The best evidence of the insanity of vaccine mandates: they treat symptomatic vaccinated employees as less likely to spread,arden_renneberg,Arden Renneberg,,17,60,0,6517,Fri Oct 01 03:59:40 +0000 2021,1443787673190211587,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"The best evidence of the insanity of vaccine mandates: they treat symptomatic vaccinated employees as less likely to spread lethal Covid than the asymptomatic or uninfected unvaccinated. The risk from the latter is less than 1 in a million, at worst.",True,barnes_law,Robert Barnes,Las Vegas,205858.0,0.0,1235.0,39655.0,Thu Sep 30 18:53:56 +0000 2021,1.4436503348034314e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,16.0,51.0,646.0,2124.0
3093,RT @jacobcabe: BREAKING: Arkansas advances bill that creates antibody exemption for vaccine mandate ,augirl34,AUTXMom ,"Texas, USA",104,995,4,22213,Fri Oct 01 03:59:40 +0000 2021,1443787672846323715,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,BREAKING: Arkansas advances bill that creates antibody exemption for vaccine mandate ,True,jacobcabe,Jacob Cabe,,10743.0,1145.0,13.0,2345.0,Wed Sep 29 23:47:32 +0000 2021,1.4433618363893555e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,170.0,278.0,2332.0,9830.0
3094,RT @ElieNYC: I'm less concerned with rappers and athletes pushing vaccine misinformation than I am with Governors and media conglomerates p,ritter1947,ritter1947,depends on the day,1012,2358,46,64772,Fri Oct 01 03:59:40 +0000 2021,1443787673391435817,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"I'm less concerned with rappers and athletes pushing vaccine misinformation than I am with Governors and media conglomerates pushing vaccine disinformation. 

If we could stop the latter we could survive the former.",True,ElieNYC,Elie Mystal,NY,295045.0,4505.0,2369.0,67230.0,Thu Sep 30 18:11:01 +0000 2021,1.443639533803815e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,27.0,120.0,1127.0,8196.0
3095,"RT @phillyprnc: They need to stop calling this a ""vaccine"" and call it what it is, Sever Symptom Preventative Treatment, or something like",w_t_r_k, What the rain knows ,1187 Hundertwasser Street,157,585,0,69125,Fri Oct 01 03:59:40 +0000 2021,1443787674620469252,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"They need to stop calling this a ""vaccine"" and call it what it is, Sever Symptom Preventative Treatment, or something like that. They won't because the people in charge love to destroy the meaning of words in order to push narratives, control thought and consolidate power.",True,phillyprnc,sick of hearing whiteness - fuck off!,"Philadelphia, PA",308.0,300.0,0.0,200348.0,Fri Oct 01 03:55:48 +0000 2021,1.443786701252432e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,0.0,1.0,1.0
3096,"@ConservaMomUSA @PatriotWynIV Kids don't need the vax.  Their immune systems are very strong and will react negatively to the vaccine because it often triggers a cytokine storm, that is what killed so many young people with the Spanish flu of 1918.  https://t.co/0cNCHzdVxW",yooktanun,Naowarat Yooktanun,,288,2126,3,4791,Fri Oct 01 03:59:40 +0000 2021,1443787674721128449,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3097,Its so funny theyre claim vaccine prevents deaths Ill show them vaccinated people dying theyre to oh well its very rare the goal posts always move never any reflection on what ones believes no questioning ones own thoughts sad way to live,smokeydogg777,Smokeydogg,USA,4847,3876,57,166160,Fri Oct 01 03:59:40 +0000 2021,1443787674997952512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3098,RT @sydneyhimalaya: I am grateful to the fellow fighters around the world for distributing tons of materials about the COVID vaccines to va,houge001,,United States,55,98,0,4351,Fri Oct 01 03:59:41 +0000 2021,1443787676918845472,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,I am grateful to the fellow fighters around the world for distributing tons of materials about the COVID vaccines to various media outlets and expert institutions! No COVID vaccine mandate! Nothing is more important than taking down the CCP with the truth about the COVID vaccines,True,sydneyhimalaya,,,2452.0,109.0,20.0,799.0,Fri Oct 01 03:55:53 +0000 2021,1.443786722693714e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,2.0,2.0
3099,RT @AvrahamCooperMD: Hospitals once again running out of ICU beds and ECMO machines are good reasons to share this terrific mRNA vaccine ex,lordhenryIII,fat clemenza,,698,2794,3,31114,Fri Oct 01 03:59:41 +0000 2021,1443787677317357572,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Hospitals once again running out of ICU beds and ECMO machines are good reasons to share this terrific mRNA vaccine explanation by @ScientistSwanda 

https://t.co/Gk4b76BaZZ",True,AvrahamCooperMD,"Avraham Z. Cooper, MD",,31694.0,1599.0,246.0,15881.0,Sun Aug 08 21:01:08 +0000 2021,1.424475789316272e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,147.0,57.0,1303.0,2893.0
3100,"RT @RobertKennedyJr: In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents",eeeskeleton,Eric E. Eierdam,World Wide,259,1397,11,4437,Fri Oct 01 03:59:41 +0000 2021,1443787678223273985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents consent, on about 200 children. Pfizer claimed Trovan was safe, but 181 kids were gravely injured + 11 died.

https://t.co/K1g66pEDsm",True,RobertKennedyJr,Robert F. Kennedy Jr,"Los Angles, California",324184.0,604.0,1754.0,115.0,Thu Sep 30 19:04:31 +0000 2021,1.443652998429913e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,319.0,181.0,4823.0,7238.0
3101,"RT @jacobcabe: BREAKING: 48,465 American citizens have died within 14 days of receiving the vaccine according to the Medicare Tracking Syst",eclectelectric,news & views,here & now  ,3313,3183,84,265542,Fri Oct 01 03:59:42 +0000 2021,1443787682849558529,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"BREAKING: 48,465 American citizens have died within 14 days of receiving the vaccine according to the Medicare Tracking System",True,jacobcabe,Jacob Cabe,,10742.0,1144.0,13.0,2346.0,Fri Oct 01 02:15:25 +0000 2021,1.4437614377934725e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,47.0,22.0,352.0,448.0
